fips,county,state_name,state_abbr,svi,risk,ml_risk
55119,Taylor County,Wisconsin,WI,0.189,0.0567,0.0
55121,Trempealeau County,Wisconsin,WI,0.1989,0.0597,0.0
55123,Vernon County,Wisconsin,WI,0.4779,0.1434,0.0
55125,Vilas County,Wisconsin,WI,0.0729,0.0219,0.0
55127,Walworth County,Wisconsin,WI,0.2074,0.0622,0.0
55129,Washburn County,Wisconsin,WI,0.119,0.0357,0.0
55131,Washington County,Wisconsin,WI,0.008,0.0024,0.0
55133,Waukesha County,Wisconsin,WI,0.0191,0.0057,0.0
55135,Waupaca County,Wisconsin,WI,0.1142,0.7343,1.0
55137,Waushara County,Wisconsin,WI,0.3917,0.1175,0.0
55139,Winnebago County,Wisconsin,WI,0.1549,0.0465,0.0
55141,Wood County,Wisconsin,WI,0.1791,0.0537,0.0
56001,Albany County,Wyoming,WY,0.2533,0.076,0.0
56003,Big Horn County,Wyoming,WY,0.531,0.1593,0.0
56005,Campbell County,Wyoming,WY,0.2367,0.071,0.0
56007,Carbon County,Wyoming,WY,0.5377,0.1613,0.0
56009,Converse County,Wyoming,WY,0.2781,0.0834,0.0
56011,Crook County,Wyoming,WY,0.0722,0.0217,0.0
56013,Fremont County,Wyoming,WY,0.7642,0.2293,0.0
56015,Goshen County,Wyoming,WY,0.2918,0.0875,0.0
56017,Hot Springs County,Wyoming,WY,0.1938,0.0581,0.0
56019,Johnson County,Wyoming,WY,0.1709,0.0513,0.0
56021,Laramie County,Wyoming,WY,0.2514,0.0754,0.0
56023,Lincoln County,Wyoming,WY,0.118,0.0354,0.0
56025,Natrona County,Wyoming,WY,0.3987,0.1196,0.0
56027,Niobrara County,Wyoming,WY,0.419,0.1257,0.0
56029,Park County,Wyoming,WY,0.1072,0.0322,0.0
56031,Platte County,Wyoming,WY,0.3309,0.0993,0.0
56033,Sheridan County,Wyoming,WY,0.2211,0.0663,0.0
56035,Sublette County,Wyoming,WY,0.1225,0.0368,0.0
56037,Sweetwater County,Wyoming,WY,0.4722,0.1417,0.0
56039,Teton County,Wyoming,WY,0.1693,0.0508,0.0
56041,Uinta County,Wyoming,WY,0.2803,0.0841,0.0
56043,Washakie County,Wyoming,WY,0.2192,0.0658,0.0
56045,Weston County,Wyoming,WY,0.3331,0.0999,0.0
